datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,area_risk,outcome
2012-05-14_11:03:00,-26.1901679,27.94240690000001,29.681266449812398,43.0,tall,female,560bd8d10f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,citation
2013-01-07_14:46:00,-26.192988999999997,28.005044000000026,20.173327958039113,57.0,tall,female,6761423fb7,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2014-03-21_01:49:00,-26.282536299999997,28.04609020000001,32.195514343236546,25.0,medium,male,19018cc59c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2011-02-05_20:43:00,-26.171630899999997,27.958082200000007,29.35808019287822,41.0,short,female,8ad42740bd,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2016-10-08_08:55:00,-26.161628799999995,28.073103300000028,19.33006512778626,26.0,medium,male,acb89d1f7f,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2012-11-22_08:38:00,-26.2405987,27.838668400000003,23.883046211137604,58.0,tall,female,3800f77872,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-07-23_09:35:00,-26.597178999999997,35.6927311,26.630678644822915,25.0,medium,female,86ef2d8e42,vehicular,registration,,,,False,False,False,False,,registration,low,warning
2013-11-07_21:29:00,-26.166253799999986,27.97536470000003,33.16922925714737,20.0,medium,female,3e2833df23,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-09-20_12:13:00,-26.0912825,27.98933959999998,29.75216329369716,39.0,tall,female,70f6771de0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-07-06_20:33:00,-26.1877686,27.94643449999998,25.210539400846965,28.0,medium,male,a70d3cbc7c,vehicular,vehicle equipment violation,True,True,False,False,True,True,True,consent,vehicle equipment violation,very high,arrest
2011-04-25_12:10:00,-27.530773100000005,32.45440620000001,25.265961435783776,21.0,tall,female,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-07-19_06:23:00,-27.130115699999998,27.70056440000002,16.530014011437654,57.0,tall,male,09ff8e8092,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-09-26_02:08:00,-26.895781,17.322176600000006,18.98996353762128,28.0,tall,male,9c3d5bbe14,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-10-18_09:08:00,-27.530773100000005,32.45440620000001,22.019092115241445,34.0,medium,female,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2016-07-30_11:54:00,-26.2526206,27.98992940000001,19.768486440922043,37.0,short,male,cf6cd3e2bd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-05-20_17:57:00,-28.8071118,27.056433700000028,41.82734112511156,56.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-02-18_10:18:00,-26.2555441,27.809051600000004,18.765930310533772,59.0,tall,male,c53b1ec961,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-11-11_23:31:00,-25.96469179999999,32.4426531,33.42234753712805,34.0,tall,female,cb2dd776b1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-11-23_02:25:00,-26.189973699999996,27.910089900000017,19.63903044490868,33.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,True,False,False,True,True,True,True,other,moving traffic violation,high,arrest
2012-01-07_01:51:00,-26.288217500000002,31.265644900000026,29.573553318744526,22.0,medium,female,4a107ef3da,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2015-05-06_18:22:00,-26.170736399999996,27.905863600000004,22.696628052025602,22.0,medium,male,ffd40c04a1,vehicular,moving traffic violation,True,True,False,False,True,True,True,probable cause,moving traffic violation,high,arrest
2018-04-11_23:03:00,-26.285162199999995,28.06160150000001,18.0365539862606,24.0,medium,male,67a5c66d73,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2015-02-12_23:43:00,-26.122260499999996,28.017610600000026,27.885216678563545,53.0,medium,female,8283fd87e4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-03-14_13:21:00,-26.839437599999997,27.84014709999998,29.218005439538807,30.0,medium,male,86ef2d8e42,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-01-23_04:05:00,-26.1340005,28.012204100000005,50.937234190852315,23.0,tall,male,36ca3f6525,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2016-11-09_06:49:00,-26.689914699999996,13.115099400000005,17.669911398442988,28.0,tall,female,6074f7bab3,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-10-04_18:55:00,-28.8071118,27.056433700000028,37.2415877399866,22.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2011-02-14_14:48:00,-26.164061100000005,27.952229000000003,15.670514484961842,24.0,tall,male,77770d30d7,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,citation
2018-04-05_15:15:00,-26.276735999999985,27.830302400000008,24.17364554785224,44.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-03-02_12:36:00,-26.209959599999998,30.076572999999982,33.26121107598528,61.0,tall,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-08-23_22:59:00,-26.209282099999996,27.922055400000005,28.393067509039714,27.0,tall,male,a61896fa86,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,citation
2011-04-13_00:27:00,-26.199730199999998,27.830245000000005,26.03936638516236,26.0,tall,male,393639dfae,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2014-11-13_08:56:00,-26.1362571,27.92293549999998,23.212115039826234,36.0,medium,female,0c43101255,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2014-04-06_04:50:00,-27.216824799999998,24.836949500000003,25.196406128155147,36.0,medium,male,17e2b951bd,vehicular,moving traffic violation,False,False,False,True,True,True,True,plain view,moving traffic violation,low,arrest
2011-12-29_19:53:00,-26.240694499999996,28.111330900000027,20.597600175162956,52.0,tall,male,9e39306399,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2014-11-05_10:35:00,-26.1761658,28.044540799999965,27.654023791788852,28.0,medium,male,498350de5b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2016-06-18_00:56:00,-26.200504099999996,27.82669199999998,31.998222334421524,37.0,tall,male,3ce33785e5,vehicular,vehicle equipment violation,True,True,False,True,True,True,True,plain view,vehicle equipment violation,medium,arrest
2016-12-30_23:44:00,-26.062684999999995,27.983828300000027,14.317466735161041,31.0,tall,female,e82d16267e,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-06-22_10:34:00,-26.613766,31.221045599999982,34.24794474892077,56.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-11-19_22:55:00,-26.590188899999987,30.39075699999998,13.715628021863548,42.0,medium,male,4c7e26f974,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-06-05_23:31:00,-26.172150599999995,28.099419799999964,36.13966100866732,29.0,tall,male,2eef0cc1f8,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-12-08_23:58:00,-26.162414300000002,27.967801400000027,17.357619751978994,30.0,tall,male,e1ebf60eeb,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,high,citation
2012-08-03_07:24:00,-26.266959999999997,28.124717500000003,19.7603243249246,39.0,tall,male,83fbfcfd39,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,medium,warning
2011-10-10_16:34:00,-26.895781,17.322176600000006,16.497255212901916,40.0,tall,female,0491807f2e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2014-01-05_16:01:00,-26.19093320000001,27.933430900000005,26.927213019843407,39.0,tall,male,7b76b56003,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2012-08-03_04:35:00,-23.185761299999996,18.762655100000003,27.304964737754894,44.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2014-05-15_19:00:00,-27.09048,28.886583,24.801458982847617,33.0,medium,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2017-07-20_16:43:00,-26.2795055,28.11523559999999,25.103256120954654,33.0,short,female,89ff60b14d,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2014-11-22_16:48:00,-26.115375999999998,28.13356729999998,36.62455624121202,25.0,tall,female,e07d1db771,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2014-01-17_16:00:00,-27.2104479,24.783960400000026,35.55519189924443,34.0,tall,female,54ec3bdb8f,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-02-01_09:09:00,-26.613766,31.221045599999982,12.087864116698812,50.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2014-07-14_10:45:00,-27.09048,28.886583,18.22648957200199,45.0,tall,male,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2012-02-23_11:00:00,-26.895781,17.322176600000006,28.36856037452562,25.0,medium,male,9d1e57a193,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,medium,warning
2016-01-26_20:45:00,-26.117925399999997,27.951183599999965,37.79736863446713,41.0,tall,female,deeb24595a,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2012-03-13_13:30:00,-26.155003999999998,28.129407300000025,21.261958134078984,49.0,tall,male,a02596b67e,vehicular,seatbelt violation,True,True,False,False,True,True,True,consent,seatbelt violation,high,arrest
2013-06-13_15:09:00,-27.1445302,28.62115870000001,20.300154002195377,24.0,tall,female,f887f42de2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-10-28_15:13:00,-26.917692499999987,28.758251300000026,20.748660228924585,80.0,medium,male,0bb1b66684,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2016-10-26_13:07:00,-27.09048,28.886583,30.31032286701537,30.0,medium,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-05-26_00:03:00,-27.130115699999998,27.70056440000002,24.818246854521025,47.0,tall,male,3607f2fc8c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-01-04_03:06:00,-26.0827635,28.00721750000001,33.69176751758507,43.0,medium,male,1524cabb18,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-01-18_09:13:00,-26.151851299999997,27.935399800000027,27.396186106607686,30.0,medium,male,a341fcca8c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2017-05-13_03:16:00,-26.1371354,28.106180599999988,20.013961668547076,25.0,medium,female,c30056497f,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-08-13_12:25:00,-26.613766,31.221045599999982,39.6932013818483,38.0,medium,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-11-05_07:25:00,-26.210069599999997,27.811517100000003,34.085837177204276,48.0,medium,female,c905938f10,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2014-09-20_18:01:00,-26.201923899999997,27.827187100000003,17.059433647693183,39.0,medium,male,80cbba0ee1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2015-09-01_19:53:00,-26.1908234,27.92298169999998,23.492165327116943,22.0,medium,female,3ca1ad326a,vehicular,registration,,,,False,False,False,False,,registration,very high,warning
2012-11-15_20:19:00,-26.602446399999998,27.769506700000008,23.119704138557157,38.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-08-06_03:57:00,-26.157846899999996,27.9725397,30.80340232925726,18.0,medium,female,6bf0a2c676,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,arrest
2014-04-10_14:11:00,-23.356839099999995,19.490566299999998,34.96706530437783,38.0,tall,female,1f5576d831,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very low,warning
2011-12-31_20:20:00,-26.245897499999998,28.03088099999998,17.06494049734014,27.0,tall,female,25b26f360e,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-04-03_13:53:00,-26.05692410000001,28.02726490000002,31.016995767100305,59.0,tall,female,33b2c0bf9c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-08-22_02:47:00,-27.171831799999985,29.856256400000007,22.4840284740569,24.0,tall,female,bb31e185ba,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2016-09-26_04:55:00,-26.2555441,27.809051600000004,27.972240154532575,48.0,tall,female,401baa3680,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2012-06-22_09:59:00,-26.149360899999998,27.955241600000008,28.24466624283596,40.0,tall,male,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2011-10-25_16:43:00,-26.165640599999996,27.89165500000003,13.081042632795144,41.0,tall,male,7b76b56003,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-12-11_19:25:00,-26.24560929999999,28.08601609999998,14.595045171759162,53.0,medium,male,a983204b21,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2018-12-22_19:55:00,-26.16143430000001,28.039831300000003,46.57310246750765,61.0,medium,female,1b55d714e1,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2011-11-02_00:08:00,-26.122943999999997,27.950758800000003,38.0558996210584,29.0,medium,male,3dc0ec0fc0,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,high,citation
2010-11-04_08:00:00,-27.2016681,24.87331230000001,17.870433742278262,58.0,tall,male,12bfc112fa,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-03-15_13:39:00,-26.155793299999992,27.933273599999964,23.543712168060328,44.0,medium,male,3c38470dbd,vehicular,moving traffic violation,False,False,False,False,True,True,False,other,moving traffic violation,very high,arrest
2011-01-13_08:53:00,-26.697170999999997,26.680463800000027,19.245973504872254,28.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2014-01-11_00:44:00,-27.304257599999985,29.450873399999992,30.89569093794599,19.0,tall,male,400b5cb4f4,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2011-04-04_02:55:00,-27.530773100000005,32.45440620000001,43.48152328758277,41.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-08-12_18:12:00,-27.210464700000003,24.79106870000001,14.427581939399305,35.0,medium,male,273c27bb0c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2013-08-13_10:30:00,-26.613766,31.221045599999982,24.111325318725484,29.0,tall,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-03-15_17:55:00,-26.177056199999996,27.877791099999982,22.780812879510005,43.0,tall,male,21c82fd870,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-03-26_23:42:00,-26.2269461,28.06383190000001,26.829879855865194,21.0,medium,female,9310569e50,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2016-09-24_04:26:00,-26.116417399999996,27.965481800000006,25.69186371224948,29.0,medium,male,fa584a6825,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2018-04-24_12:52:00,-26.154964399999997,27.945315400000027,25.735368579172075,29.0,medium,female,e05e99c1e2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2013-11-02_03:22:00,-26.179476299999997,27.934329700000006,36.29024040281725,25.0,tall,male,88ef34d431,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,very high,arrest
2010-02-25_09:30:00,-26.54520510000001,25.612711700000006,14.671900960788765,72.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-08-06_20:27:00,-26.2010874,28.021914100000004,25.08138955411654,31.0,medium,male,9d41edf114,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2014-03-20_03:34:00,-26.209959599999998,30.076572999999982,26.820609163777004,48.0,tall,male,9fcd509a29,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-06-17_13:23:00,-26.1002127,27.995270000000005,41.81474293359449,46.0,medium,female,6dcfd54f0d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2011-02-06_03:48:00,-27.530773100000005,32.45440620000001,29.124950948196815,27.0,tall,male,7c6f123f51,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2017-05-16_12:40:00,-26.260557899999995,28.039221899999987,20.314380040431228,46.0,tall,male,766a98473e,vehicular,investigative stop,True,True,False,True,True,True,True,other,investigative stop,high,arrest
2011-07-17_01:35:00,-27.1590871,24.5374056,19.74625012447516,40.0,tall,male,15a96472a6,vehicular,moving traffic violation,True,True,False,True,True,True,True,plain view,moving traffic violation,low,arrest
2014-10-03_14:21:00,-26.252132399999986,27.819239600000003,21.550582800233624,55.0,tall,female,4265ea192b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2014-01-02_13:42:00,-25.9970207,32.348780500000004,34.062321864036825,18.0,medium,female,77134f5a26,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-11-16_13:52:00,-26.2452215,27.835447800000026,43.09555849353014,71.0,tall,female,65e8b864be,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2018-11-15_21:00:00,-26.18829329999999,27.951316100000028,20.829187821569928,25.0,tall,female,0535f8bb5a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-11-04_09:35:00,-27.530773100000005,32.45440620000001,16.908421733838907,51.0,tall,female,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-08-31_22:37:00,-27.263421,29.415385200000017,22.264606261877137,47.0,medium,male,83d70f36c0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-12-13_17:27:00,-26.0701398,28.069419600000003,13.888271271609419,16.0,tall,male,3316885e7f,vehicular,vehicle equipment violation,False,False,False,True,True,True,False,other,vehicle equipment violation,high,arrest
2018-01-24_22:01:00,-26.220285799999992,27.805602300000004,30.132378727745134,34.0,short,male,6f0e6c9ea2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-11-16_03:40:00,-27.530773100000005,32.45440620000001,20.929393268033415,20.0,short,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2017-08-14_09:50:00,-26.14295179999999,28.098957100000007,36.173208965064866,64.0,medium,male,a66f62a8d9,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2014-06-05_18:40:00,-26.381995700000004,36.97810490000002,19.02599237163128,46.0,medium,female,97fbb8c996,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-03-09_08:57:00,-26.895781,17.322176600000006,19.8721029272358,30.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-03-07_23:15:00,-26.185639699999996,27.916009800000026,13.30168873066113,22.0,tall,male,bfd70feda2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-11-08_04:23:00,-26.1420495,27.90846879999998,21.601000578134528,56.0,medium,male,95f3b9204e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-03-21_04:07:00,-27.530773100000005,32.45440620000001,35.09120429528791,36.0,medium,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2016-02-12_22:02:00,-26.2049904,27.953345000000027,22.96890945071387,22.0,tall,female,42d656ccc7,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2013-07-18_15:28:00,-26.2201155,27.80748380000003,31.429461470137447,21.0,tall,male,81fac77d3f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-01-04_18:24:00,-26.2517093,28.015302800000043,17.8947643249222,28.0,short,male,d98ce37758,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,citation
2012-07-06_17:50:00,-26.815186299999986,30.179985800000026,34.306568478917264,25.0,medium,female,eebb8ae650,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2012-11-22_04:51:00,-26.185283499999997,27.979930700000025,22.699826814165096,31.0,tall,male,a2ee588582,vehicular,moving traffic violation,True,True,False,True,True,True,True,consent,moving traffic violation,very high,arrest
2015-02-13_20:34:00,-26.31310770000001,28.110146500000027,19.943953392412205,23.0,tall,male,1fdfb2a60c,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2011-01-13_12:49:00,-26.25288189999999,28.004380000000026,21.45371679749373,35.0,tall,male,ed424a3d69,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2014-01-30_14:41:00,-23.356839099999995,19.490566299999998,17.17431675544236,26.0,short,male,1f5576d831,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2017-12-12_17:28:00,-26.171409699999998,27.947233200000028,41.53043454606377,28.0,tall,male,0847f81dcc,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2013-10-03_04:28:00,-27.107946,12.854230999999999,39.2571465132738,24.0,medium,male,31d831c21a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2011-07-11_23:19:00,-26.2697426,28.034868300000028,21.160403964839944,17.0,tall,male,498350de5b,vehicular,vehicle equipment violation,False,False,False,True,True,True,True,consent,vehicle equipment violation,high,arrest
2013-07-29_13:32:00,-26.613766,31.221045599999982,22.973782924774042,30.0,medium,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-07-22_03:53:00,-26.196301999999996,27.88961400000001,19.06007775629307,27.0,medium,male,4c7e26f974,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,arrest
2013-05-24_15:20:00,-23.356839099999995,19.490566299999998,33.285265891668054,21.0,tall,female,f887f42de2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2011-03-01_08:27:00,-27.530773100000005,32.45440620000001,36.73823858594325,50.0,tall,female,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-06-29_11:07:00,-26.613766,31.221045599999982,22.86456792414052,59.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-05-30_13:30:00,-26.895781,17.322176600000006,27.566000452771636,32.0,tall,female,9d1e57a193,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2013-09-30_14:10:00,-26.613766,31.221045599999982,27.990351732719546,26.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-04-22_18:55:00,-26.284694000000002,28.0283103,21.317976229244813,23.0,medium,female,498350de5b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-07-03_07:52:00,-27.314453399999998,29.346540500000003,26.167775622295196,30.0,medium,male,095779cb19,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2013-03-29_10:45:00,-26.1761658,28.044540799999965,26.306684942896936,35.0,short,male,d38b4128e5,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2013-07-03_11:01:00,-26.895781,17.322176600000006,29.668892312263846,46.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-08-05_17:55:00,-26.283136,28.050576600000028,26.976146175994852,30.0,short,female,cd98dea728,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-01-15_03:45:00,-26.300964,28.139488,19.595147288261266,49.0,short,male,2eef0cc1f8,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,arrest
2013-05-13_14:25:00,-26.613766,31.221045599999982,18.73724666475697,24.0,tall,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-04-10_19:58:00,-27.130115699999998,27.70056440000002,18.187968531105238,22.0,medium,male,0bc116322b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2014-06-06_17:40:00,-26.246116999999998,28.07989590000001,24.44823803704848,52.0,tall,female,b3a6b271c1,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2010-09-10_13:22:00,-26.1761658,28.044540799999965,31.337571102537744,32.0,tall,male,83fbfcfd39,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2017-04-15_15:47:00,-26.065932099999998,28.00693029999998,19.059119879922847,34.0,medium,male,a2ee957424,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-11-04_21:13:00,-26.247436899999997,28.027790700000025,31.639397980180366,26.0,short,male,116b05d10f,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,high,warning
2012-01-22_21:03:00,-26.2222594,28.0531153,29.601107788012147,19.0,tall,male,700c36a39a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2011-08-30_00:01:00,-26.17911339999999,27.873815500000006,36.333884726210265,19.0,tall,male,e4eb4870eb,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-04-18_03:00:00,-27.530773100000005,32.45440620000001,30.88038814275231,19.0,medium,female,2511466c93,vehicular,moving traffic violation,False,False,False,False,True,True,False,other,moving traffic violation,low,arrest
2013-04-27_02:41:00,-27.171765399999998,29.856117400000016,21.139377502662303,26.0,short,male,751bb20c68,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2014-11-20_19:34:00,-26.1994648,27.82809370000001,24.773121033252696,36.0,tall,female,8563660720,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-05-31_07:36:00,-26.16302550000001,31.873952399999993,25.313158938031247,20.0,tall,male,39c3a6436c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-03-23_16:48:00,-28.8071118,27.056433700000028,17.472440028497616,32.0,medium,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
