datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2011-08-14_21:58:00,-26.261853599999995,28.033670000000043,3.0,20.392568109230343,42.0,short,female,65019d82f3,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2012-04-23_10:28:00,-26.602446399999998,27.769506700000008,8.0,30.1961929708447,31.0,medium,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2017-11-07_11:15:00,-26.206428199999998,27.90715859999999,1.0,20.24898922479385,57.0,tall,female,ba10efd51b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-05-23_02:00:00,-27.3337151,29.447508099999993,8.0,38.00600314424475,19.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,False,False,True,False,True,vehicle equipment violation,very low,warning
2017-10-17_08:18:00,-26.174365099999996,27.940284500000004,8.0,36.741265649713945,41.0,tall,female,9e39306399,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2016-06-06_21:23:00,-26.15320530000001,27.917569299999982,6.0,30.541982513637794,33.0,medium,male,8bbd3239b1,vehicular,investigative stop,,,,False,False,False,False,investigative stop,high,citation
2016-09-21_12:40:00,-27.09048,28.886583,3.0,17.884319514381662,29.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2013-04-04_16:50:00,-26.1355967,27.957664199999982,2.0,25.176184593911984,45.0,medium,male,8caa04ee8a,vehicular,vehicle equipment violation,False,False,False,True,True,True,True,vehicle equipment violation,high,arrest
2016-02-18_10:51:00,-26.234438599999997,28.077121000000005,5.0,21.599306310606483,32.0,medium,female,eeb3c63112,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2016-09-01_06:02:00,-26.264128999999997,27.731008000000003,1,22.471534348783553,51.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2018-01-19_19:47:00,-26.0606778,28.019409800000005,7.0,36.20087451894534,30.0,short,male,9a9356a5bf,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-11-07_12:01:00,-27.09048,28.886583,3.0,22.629887270305478,21.0,medium,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-12-21_10:04:00,-26.2432006,28.081418600000006,3.0,15.873808266789958,43.0,tall,male,a9b7a026f0,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,citation
2012-06-05_12:24:00,-26.602446399999998,27.769506700000008,8.0,38.74538782063232,33.0,tall,male,4d037c592b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-11-04_04:14:00,-26.066181199999995,28.025525900000005,7.0,30.504754124249466,46.0,medium,male,1b55d714e1,vehicular,registration,,,,False,False,False,False,registration,high,citation
2010-10-06_02:09:00,-27.530773100000005,32.45440620000001,8.0,45.83902404897318,24.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-03-21_21:27:00,-26.095037799999986,28.001629800000003,2.0,33.60960230073101,22.0,medium,male,d6864f2be6,vehicular,moving traffic violation,False,False,False,False,True,False,True,moving traffic violation,high,warning
2013-03-30_17:45:00,-26.100888799999986,28.00487790000001,2.0,19.801743480940406,48.0,tall,female,d389baccb4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-11-13_12:30:00,-26.284638099999995,28.083221200000025,3.0,25.713521103009423,45.0,tall,female,77edf3dc3b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-04-24_23:05:00,-26.116701999999997,27.99863320000003,2.0,18.94852729956406,25.0,tall,male,36ca3f6525,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-02-28_02:49:00,-27.530773100000005,32.45440620000001,8,23.99837925293227,23.0,medium,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-12-21_09:25:00,-26.160343499999996,27.90868470000001,6.0,18.932407463719226,60.0,medium,male,6a6e0f08cf,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-03-27_02:48:00,-26.168460499999995,27.954021300000008,4.0,19.83173778884693,55.0,short,male,51ff126ada,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,citation
2010-06-10_12:46:00,-26.209959599999998,30.076572999999982,8.0,19.236230642054707,58.0,tall,male,a773a4fff8,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,citation
2015-09-10_22:33:00,-26.2555441,27.809051600000004,1.0,27.520699436343207,46.0,tall,male,88ef34d431,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,citation
2011-01-19_03:00:00,-27.530773100000005,32.45440620000001,8.0,28.639207873889287,26.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-04-25_10:21:00,-26.1390757,28.114805599999983,5.0,16.11288860808018,30.0,tall,male,fb75cd4829,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2014-11-10_12:43:00,-26.602446399999998,27.769506700000008,2.0,20.754000939945566,27.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2017-07-06_00:29:00,-26.175984399999997,27.9348339,8.0,21.025391966656947,40.0,tall,male,e98216ab9c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-01-05_00:11:00,-26.24225710000001,28.122826400000008,5.0,24.308493109821946,18.0,medium,female,30ee2301cb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2014-11-03_16:18:00,-26.153323199999996,27.959069900000003,2.0,24.56340607818554,39.0,medium,male,7e173f3f15,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2015-02-02_19:16:00,-26.0731855,28.016342200000025,7.0,24.462080549072695,24.0,medium,female,f2dffe612c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2011-02-21_09:15:00,-27.530773100000005,32.45440620000001,8.0,34.16366944150651,46.0,tall,male,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-05-05_00:20:00,-26.1589422,27.920067700000004,6.0,32.53224574600344,19.0,medium,male,ffd40c04a1,vehicular,moving traffic violation,False,False,False,False,True,True,False,moving traffic violation,high,arrest
2010-07-06_19:44:00,-26.2408061,28.09361629999998,5.0,33.89153149213516,28.0,short,female,0e07d5dec6,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-05-18_17:20:00,-26.3765347,27.402524500000027,1.0,21.53043709208037,38.0,tall,male,ffc97eda27,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-09-24_17:05:00,-26.1631911,27.911554200000026,6,22.247544511443923,20.0,medium,male,4d2452c32f,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-04-16_19:30:00,-26.143613599999995,27.911203699999987,6.0,32.65648411706725,30.0,medium,male,01aa59bb70,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-01-16_17:58:00,-26.204360899999998,28.020147300000005,3.0,19.170866466012544,22.0,short,female,215f111799,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2017-05-30_18:20:00,-26.3765347,27.402524500000027,1.0,22.636177245222502,23.0,medium,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-06-23_17:34:00,-26.0715656,28.016452700000002,7.0,35.07473830748769,58.0,tall,female,ec7adf5a98,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-11-07_17:32:00,-26.2533502,28.033479200000002,3.0,47.63461101777727,30.0,medium,male,37d1129bde,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2017-12-12_09:03:00,-26.067762699999996,28.0177891,7.0,39.315891327205506,58.0,tall,male,0875e86b46,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,vehicle equipment violation,high,arrest
2016-03-24_12:41:00,-26.1761658,28.044540799999965,5.0,20.879999729349148,54.0,medium,male,ba10efd51b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2011-03-01_08:17:00,-27.530773100000005,32.45440620000001,8.0,26.003183664272456,31.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-08-15_12:28:00,-26.067762699999996,28.0177891,7.0,21.12426599698348,29.0,tall,female,80145687bd,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2013-06-28_14:58:00,-26.3765347,27.402524500000027,1.0,28.968530612224967,28.0,tall,male,2022e55034,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,low,arrest
2016-04-25_13:04:00,-26.2528019,27.815228900000008,1.0,25.552236932206327,49.0,tall,female,7dcd081b3c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2018-02-24_16:48:00,-26.144479499999996,27.91282840000001,6.0,26.670140896984382,25.0,medium,male,5a16b900e6,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-09-26_06:53:00,-26.209959599999998,30.076572999999982,8,26.20903859231953,27.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-07-11_09:24:00,-26.602446399999998,27.769506700000008,8.0,30.02372978994877,49.0,medium,male,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2018-04-30_02:24:00,-26.1254007,27.951672800000026,6.0,35.464469799224965,30.0,tall,female,45b7bdeee7,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,vehicle equipment violation,high,arrest
2012-09-09_22:40:00,-26.174552,27.939827800000003,8.0,23.411455999141133,31.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,False,False,True,False,True,moving traffic violation,high,warning
2014-07-19_23:05:00,-26.192988999999997,28.005044000000026,5.0,27.671915186224798,21.0,tall,female,d471197b14,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-03-09_11:10:00,-26.25288189999999,28.004380000000026,8.0,40.696349873108375,43.0,tall,female,62a5f1e4c0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-03-29_23:46:00,-26.602446399999998,27.769506700000008,8.0,21.04433483823455,38.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-03-09_11:09:00,-26.1239091,27.9189748,6.0,23.44916355722165,53.0,medium,female,f9d7f04fc0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-06-24_16:16:00,-26.149808299999997,27.92340679999998,6.0,26.00694708567578,54.0,medium,female,0e1022b041,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-10-13_12:44:00,-26.602446399999998,27.769506700000008,3.0,15.475315609117603,20.0,tall,male,df69290668,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-06-17_14:18:00,-26.04933789999999,28.0217224,7.0,25.27108839354663,36.0,medium,female,4ace4f5618,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2018-03-14_07:35:00,-26.2845594,28.026376199999987,3.0,29.26075778953733,42.0,medium,female,a0e960d43b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-04-06_15:08:00,-26.09394000000001,28.06214509999998,7.0,36.15146236000023,60.0,tall,female,fde6504fcf,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-08-01_12:35:00,-26.602446399999998,27.769506700000008,8.0,15.186032402328689,20.0,medium,male,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2014-06-17_12:50:00,-26.209959599999998,30.076572999999982,8.0,28.67578852979388,47.0,tall,male,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2011-08-03_17:28:00,-26.225660399999995,27.92134370000001,8.0,15.098718862110461,61.0,tall,male,c649c32c61,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-07-28_10:30:00,-26.192098699999995,27.868978500000026,1.0,23.487213983784905,35.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2014-07-02_13:05:00,-26.146883799999998,28.134799700000002,5.0,24.507127542817447,51.0,tall,female,83fbfcfd39,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2010-12-08_21:30:00,-26.182550399999997,27.944307800000004,8.0,32.122749037703656,32.0,tall,female,cf72c2298a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2017-08-03_02:58:00,-26.131553099999998,28.109800400000026,5.0,20.18403629169203,29.0,medium,male,24a723a5dc,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-09-21_01:18:00,-27.530773100000005,32.45440620000001,8.0,32.18610870785012,25.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-02-26_18:55:00,-26.2845594,28.026376199999987,3,20.77905317258651,24.0,medium,female,e56bc560e3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-08-09_22:01:00,-26.045738299999996,27.983334900000003,7.0,33.80337418966742,23.0,medium,male,1fdfb2a60c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-11-08_05:31:00,-26.2588795,27.7829313,1.0,32.59897874047088,55.0,tall,male,9ea0e9ac34,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-01-15_09:27:00,-26.602446399999998,27.769506700000008,8.0,19.552223348881277,41.0,medium,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-07-10_10:46:00,-26.111490499999995,27.892980100000003,6.0,29.971339119832745,43.0,medium,male,7e24330adb,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-07-08_14:12:00,-26.207926,28.027581000000026,3,38.805662114776545,55.0,tall,male,d2c8e20a5a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-07-08_13:28:00,-26.153202399999998,27.929732900000005,6,24.159620980242533,33.0,medium,male,3c38470dbd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-03-31_02:51:00,-27.530773100000005,32.45440620000001,8.0,20.47741606092496,45.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-11-04_20:49:00,-26.246209899999997,28.041023300000006,3.0,38.54841235041009,44.0,medium,female,8e6e05f1aa,vehicular,,,,,False,False,False,False,,high,citation
2012-11-16_21:50:00,-26.126481999999996,27.9947028,2.0,39.791904026617104,48.0,tall,male,7a1d96b574,vehicular,investigative stop,True,True,False,False,True,True,True,investigative stop,high,arrest
2014-07-10_13:46:00,-26.285224200000002,28.08212590000001,3.0,33.255755386968346,31.0,tall,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2017-01-28_03:30:00,-26.1266497,27.9784925,2.0,23.41039065891533,37.0,tall,male,1b4ec484ac,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-12-07_03:02:00,-27.530773100000005,32.45440620000001,8.0,22.130420571541332,61.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-10-22_05:20:00,-28.8071118,27.056433700000028,5.0,15.894009047800049,36.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,warning
2016-05-16_09:25:00,-26.0592174,27.887393800000027,6.0,32.279080721734935,68.0,tall,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2010-06-17_06:00:00,-26.1132281,28.106485500000005,5.0,18.136429568040192,50.0,tall,female,5a270d4b1d,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2012-10-22_17:30:00,-26.602446399999998,27.769506700000008,6.0,34.0389548064678,20.0,tall,male,2d20e4fc91,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2011-06-13_16:16:00,-26.2485078,28.1001021,5.0,21.83673253607488,55.0,medium,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-04-13_06:26:00,-26.2808178,28.078249400000004,3.0,37.58025481071414,20.0,short,male,faf7fd2318,vehicular,vehicle equipment violation,True,True,False,True,True,True,True,vehicle equipment violation,medium,arrest
2011-01-18_14:05:00,-26.207926,28.027581000000026,3.0,34.16640187479633,66.0,medium,male,39c3a6436c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2015-12-02_23:38:00,-26.126411399999995,27.991508900000028,2.0,20.931651427163974,21.0,medium,male,36ca3f6525,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-11-15_04:54:00,-26.218491399999998,27.97203470000001,8.0,24.297372218999396,33.0,short,female,36ca3f6525,vehicular,registration,,,,False,False,False,False,registration,high,citation
2011-12-23_13:02:00,-26.0660745,28.02260559999999,7.0,32.51735617022603,17.0,tall,female,53d89d125a,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2011-09-14_15:18:00,-26.165424,27.891505800000004,1.0,27.898342059614095,31.0,medium,female,7b76b56003,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-06-20_20:59:00,-26.602446399999998,27.769506700000008,7.0,22.51670346794281,42.0,medium,male,6761423fb7,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2017-06-29_20:45:00,-26.0725148,28.082182500000002,5.0,36.42601502373385,30.0,tall,male,2f8c44cef1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-05-09_19:55:00,-26.081983299999997,28.009671000000026,7.0,26.59715736192579,41.0,tall,male,a66f62a8d9,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-02-18_22:26:00,-26.0621339,27.974394500000002,7.0,31.3526280302049,40.0,tall,male,f2dffe612c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-07-10_07:50:00,-26.2616912,28.03116679999998,3.0,25.806205339081636,43.0,medium,male,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2016-06-22_23:16:00,-26.171104899999996,27.947920200000027,4.0,20.276127697548876,41.0,short,female,549374aca7,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2011-07-17_13:07:00,-26.284694000000002,28.0283103,3.0,27.5944869087928,29.0,tall,male,0f631f3a0e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-03-07_18:29:00,-26.217695899999995,27.98409360000001,3.0,24.457410964511755,52.0,medium,female,0bfa5a7f73,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-01-12_22:24:00,-26.124986199999995,27.99240899999998,2.0,35.328810108707415,24.0,tall,female,0912fafc21,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-09-15_09:24:00,-26.0292885,28.02899809999998,7.0,14.677876922150306,41.0,short,male,22bb9207f7,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-12-27_20:07:00,-26.160343499999996,27.90868470000001,6.0,37.67556041126558,21.0,medium,female,7394445486,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2017-01-13_16:51:00,-26.1557844,28.125763500000005,5.0,19.699185759458445,27.0,medium,female,b3d18aa8ec,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-09-23_19:57:00,-26.125937,28.006586000000027,2,24.93867827981361,33.0,tall,female,b0595584e6,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2014-12-17_10:26:00,-28.8071118,27.056433700000028,5,19.4905285046085,36.0,tall,female,6761423fb7,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2014-01-23_04:07:00,-26.602446399999998,27.769506700000008,8.0,34.2150619731826,29.0,short,male,9310569e50,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,low,arrest
2012-12-06_10:29:00,-26.284610999999998,28.01674890000001,8.0,21.554726215806657,37.0,tall,female,0f631f3a0e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-09-15_10:28:00,-26.266089,27.982690600000026,8,29.301333314898354,69.0,medium,female,0d02a209ab,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-03-03_14:28:00,-26.1382682,28.105231800000027,5.0,35.53331081420723,32.0,short,female,963f2c3d0d,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,warning
2010-10-03_13:55:00,-26.3765347,27.402524500000027,1.0,38.668911022278124,48.0,tall,male,2068212732,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-09-22_22:03:00,-26.175528799999995,27.959620799999982,4,25.892563588780177,41.0,short,female,4076850409,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2015-10-13_18:37:00,-26.174502099999998,27.952572000000004,4.0,23.32941012572586,22.0,tall,male,c34de323ba,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,citation
2015-11-22_14:15:00,-26.131553099999998,28.109800400000026,5,26.597480136529388,20.0,short,female,af2e0d95c8,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2015-06-27_04:49:00,-26.100649599999997,27.97072199999998,2.0,20.492040092558117,32.0,short,male,73373787a4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2013-04-04_16:08:00,-26.186576799999997,27.890772900000016,1.0,25.947877452909932,37.0,tall,female,7df5a96ae9,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2017-05-08_10:24:00,-26.602446399999998,27.769506700000008,8.0,31.7638781775161,18.0,tall,male,6761423fb7,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-10-28_02:13:00,-26.064147299999995,28.018970400000043,7.0,26.76456461892142,42.0,tall,male,4a2e044013,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-01-09_11:33:00,-26.1989849,27.894375600000004,1.0,24.363229112743518,61.0,tall,male,0bb1b66684,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2017-12-06_10:08:00,-26.029225499999995,28.035170099999988,7.0,40.617598255763305,55.0,tall,male,cccd043657,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-12-22_20:42:00,-26.069176499999998,28.08223830000003,5.0,16.01763868812679,60.0,tall,female,22664863cc,vehicular,,,,,False,False,False,False,,high,warning
2014-04-19_23:16:00,-26.180351299999998,27.870088600000003,1.0,30.92544236067926,41.0,tall,male,20594604e0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-11-13_08:35:00,-26.602446399999998,27.769506700000008,8.0,14.08072737867981,21.0,tall,female,6074f7bab3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-01-18_19:14:00,-26.027385599999995,28.02680939999999,7.0,32.44196963845122,22.0,tall,male,ffc97eda27,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-08-31_03:37:00,-27.530773100000005,32.45440620000001,8.0,30.424962733427837,20.0,medium,female,07ce593292,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2011-07-28_08:27:00,-26.089481499999998,27.959523900000008,7.0,34.69017840869437,37.0,medium,male,7e24330adb,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-09-29_18:15:00,-26.1988091,27.87570980000001,1.0,25.95005216470896,18.0,medium,male,67529ca24c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2017-03-03_01:34:00,-26.0780357,28.0123768,7.0,18.42665028630076,19.0,tall,male,58ae6f0919,vehicular,registration,,,,False,False,False,False,registration,high,warning
2014-09-01_08:55:00,-26.3765347,27.402524500000027,1,26.626439321101213,54.0,tall,male,825f6ab981,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-11-02_09:09:00,-26.1880976,28.0894167,5.0,30.415697375449568,35.0,medium,male,dcc1712e54,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-09-22_05:22:00,-27.09048,28.886583,3,18.61812265340017,34.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2016-08-29_21:35:00,-26.267409,27.797314,1.0,18.686648147162913,46.0,tall,male,3414cea35c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-03-28_21:25:00,-26.1772907,27.97363129999998,5.0,12.110631622941193,51.0,medium,male,79d5fa58bc,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2014-11-18_11:40:00,-26.3765347,27.402524500000027,1.0,33.8697662089603,65.0,tall,male,3800f77872,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-06-30_12:39:00,-26.1390757,28.114805599999983,5.0,31.312276437136642,70.0,tall,female,dc721048d8,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-03-01_23:54:00,-26.602446399999998,27.769506700000008,8.0,18.509336368434504,25.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-04-09_20:27:00,-26.184469199999995,27.97745520000001,3.0,29.31793510267828,44.0,medium,female,a6cc9ab365,vehicular,,,,,False,False,False,False,,very high,warning
2014-12-08_12:03:00,-26.2555441,27.809051600000004,1.0,27.79641685703444,36.0,tall,male,9dadcd316d,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2013-01-25_17:21:00,-26.097323099999997,27.94854509999999,7.0,37.16170257520948,53.0,medium,female,d6864f2be6,vehicular,vehicle equipment violation,False,False,False,False,True,False,True,vehicle equipment violation,high,warning
2010-04-04_14:43:00,-26.254680899999997,28.091120800000027,5.0,29.140239879703735,19.0,medium,female,1d2836b079,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-09-01_14:10:00,-26.19082010000001,27.848730000000003,1.0,20.746672883871412,24.0,medium,male,3c72ff8fdc,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,citation
2015-07-27_00:42:00,-26.1781609,27.87211359999999,1.0,29.119912233675382,21.0,medium,male,6f0e6c9ea2,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2015-10-02_08:08:00,-26.207926,28.027581000000026,5.0,20.585302896841117,26.0,tall,female,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
